Dv	E1	E2	E3	E4	E5	E6	E7	E8
8.044044044044043607e-02	-1.466827668659653749e-02	-1.160686644094570050e-02	9.671260794478285516e-02	9.695895421540058623e-02	-9.695895421540058623e-02	-9.671260794478285516e-02	1.160686644094570050e-02	1.466827668659653749e-02
8.064564564564564997e-02	-1.454579081805721687e-02	-1.148152117593289473e-02	9.677124349377513868e-02	9.701379149456135220e-02	-9.701379149456135220e-02	-9.677124349377513868e-02	1.148152117593289473e-02	1.454579081805721687e-02
8.085085085085084999e-02	-1.442329596232345447e-02	-1.135616879674352514e-02	9.682950688492031333e-02	9.706826736429365055e-02	-9.706826736429365055e-02	-9.682950688492031333e-02	1.135616879674352514e-02	1.442329596232345447e-02
8.105605605605605002e-02	-1.430079219798160300e-02	-1.123080938291707784e-02	9.688739504223570220e-02	9.712237900089383535e-02	-9.712237900089383535e-02	-9.688739504223570220e-02	1.123080938291707784e-02	1.430079219798160300e-02
8.126126126126126392e-02	-1.417827960352775751e-02	-1.110544301393648348e-02	9.694490484941387098e-02	9.717612354576715683e-02	-9.717612354576715683e-02	-9.694490484941387098e-02	1.110544301393648348e-02	1.417827960352775751e-02
8.146646646646646395e-02	-1.405575825740310036e-02	-1.098006976922728112e-02	9.700203314908228958e-02	9.722949810487946376e-02	-9.722949810487946376e-02	-9.700203314908228958e-02	1.098006976922728112e-02	1.405575825740310036e-02
8.167167167167166397e-02	-1.393322823797637881e-02	-1.085468972815717935e-02	9.705877674204560490e-02	9.728249974801875255e-02	-9.728249974801875255e-02	-9.705877674204560490e-02	1.085468972815717935e-02	1.393322823797637881e-02
8.187687687687687788e-02	-1.381068962355126023e-02	-1.072930297004037921e-02	9.711513238650949786e-02	9.733512550830390742e-02	-9.733512550830390742e-02	-9.711513238650949786e-02	1.072930297004037921e-02	1.381068962355126023e-02
8.208208208208207790e-02	-1.368814249236228499e-02	-1.060390957414154151e-02	9.717109679728688776e-02	9.738737238143789499e-02	-9.738737238143789499e-02	-9.717109679728688776e-02	1.060390957414154151e-02	1.368814249236228499e-02
8.228728728728729180e-02	-1.356558692257840530e-02	-1.047850961963881986e-02	9.722666664498397227e-02	9.743923732506099000e-02	-9.743923732506099000e-02	-9.722666664498397227e-02	1.047850961963881986e-02	1.356558692257840530e-02
8.249249249249249183e-02	-1.344302299230331482e-02	-1.035310318570591137e-02	9.728183855516704670e-02	9.749071725814792422e-02	-9.749071725814792422e-02	-9.728183855516704670e-02	1.035310318570591137e-02	1.344302299230331482e-02
8.269769769769769185e-02	-1.332045077957588579e-02	-1.022769035142894779e-02	9.733660910750839557e-02	9.754180906023701692e-02	-9.754180906023701692e-02	-9.733660910750839557e-02	1.022769035142894779e-02	1.332045077957588579e-02
8.290290290290290576e-02	-1.319787036237049863e-02	-1.010227119585224709e-02	9.739097483491131191e-02	9.759250957074437627e-02	-9.759250957074437627e-02	-9.739097483491131191e-02	1.010227119585224709e-02	1.319787036237049863e-02
8.310810810810810578e-02	-1.307528181859693786e-02	-9.976845797965844254e-03	9.744493222261341181e-02	9.764281558829840391e-02	-9.764281558829840391e-02	-9.744493222261341181e-02	9.976845797965844254e-03	1.307528181859693786e-02
8.331331331331330581e-02	-1.295268522610480005e-02	-9.851414236709538433e-03	9.749847770728999052e-02	9.769272386990791868e-02	-9.769272386990791868e-02	-9.749847770728999052e-02	9.851414236709538433e-03	1.295268522610480005e-02
8.351851851851851971e-02	-1.283008066267850300e-02	-9.725976590972225042e-03	9.755160767603446303e-02	9.774223113027932786e-02	-9.774223113027932786e-02	-9.755160767603446303e-02	9.725976590972225042e-03	1.283008066267850300e-02
8.372372372372371974e-02	-1.270746820604181510e-02	-9.600532939592128223e-03	9.760431846552883317e-02	9.779133404101555960e-02	-9.779133404101555960e-02	-9.760431846552883317e-02	9.600532939592128223e-03	1.270746820604181510e-02
8.392892892892893364e-02	-1.258484793385737655e-02	-9.475083361360180090e-03	9.765660636093279057e-02	9.784002922982693029e-02	-9.784002922982693029e-02	-9.765660636093279057e-02	9.475083361360180090e-03	1.258484793385737655e-02
8.413413413413413366e-02	-1.246221992372751296e-02	-9.349627935016873934e-03	9.770846759493218014e-02	9.788831327972127849e-02	-9.788831327972127849e-02	-9.770846759493218014e-02	9.349627935016873934e-03	1.246221992372751296e-02
8.433933933933933369e-02	-1.233958425319363859e-02	-9.224166739255461323e-03	9.775989834666620748e-02	9.793618272817496140e-02	-9.793618272817496140e-02	-9.775989834666620748e-02	9.224166739255461323e-03	1.233958425319363859e-02
8.454454454454454759e-02	-1.221694099974017858e-02	-9.098699852720895653e-03	9.781089474069781797e-02	9.798363406628390893e-02	-9.798363406628390893e-02	-9.781089474069781797e-02	9.098699852720895653e-03	1.221694099974017858e-02
8.474974974974974762e-02	-1.209429024079103181e-02	-8.973227354013882731e-03	9.786145284592211169e-02	9.803066373789424970e-02	-9.803066373789424970e-02	-9.786145284592211169e-02	8.973227354013882731e-03	1.209429024079103181e-02
8.495495495495494764e-02	-1.197163205371255118e-02	-8.847749321686601207e-03	9.791156867437444955e-02	9.807726813871099625e-02	-9.807726813871099625e-02	-9.791156867437444955e-02	8.847749321686601207e-03	1.197163205371255118e-02
8.516016016016016155e-02	-1.184896651581387496e-02	-8.722265834247077548e-03	9.796123818016927443e-02	9.812344361538560822e-02	-9.812344361538560822e-02	-9.796123818016927443e-02	8.722265834247077548e-03	1.184896651581387496e-02
8.536536536536536157e-02	-1.172629370434759982e-02	-8.596776970158710729e-03	9.801045725828255728e-02	9.816918646458044906e-02	-9.816918646458044906e-02	-9.801045725828255728e-02	8.596776970158710729e-03	1.172629370434759982e-02
8.557057057057057547e-02	-1.160361369651012262e-02	-8.471282807839755277e-03	9.805922174330107544e-02	9.821449293200801289e-02	-9.821449293200801289e-02	-9.805922174330107544e-02	8.471282807839755277e-03	1.160361369651012262e-02
8.577577577577577550e-02	-1.148092656944143738e-02	-8.345783425667611249e-03	9.810752740828432295e-02	9.825935921147299634e-02	-9.825935921147299634e-02	-9.810752740828432295e-02	8.345783425667611249e-03	1.148092656944143738e-02
8.598098098098097553e-02	-1.135823240022887891e-02	-8.220278901974412827e-03	9.815536996335157138e-02	9.830378144381880789e-02	-9.830378144381880789e-02	-9.815536996335157138e-02	8.220278901974412827e-03	1.135823240022887891e-02
8.618618618618618943e-02	-1.123553126590360468e-02	-8.094769315051512579e-03	9.820274505451030700e-02	9.834775571594583932e-02	-9.834775571594583932e-02	-9.820274505451030700e-02	8.094769315051512579e-03	1.123553126590360468e-02
8.639139139139138945e-02	-1.111282324344346935e-02	-7.969254743148806649e-03	9.824964826219184655e-02	9.839127805972991414e-02	-9.839127805972991414e-02	-9.824964826219184655e-02	7.969254743148806649e-03	1.111282324344346935e-02
8.659659659659658948e-02	-1.099010840977353992e-02	-7.843735264474259450e-03	9.829607509993570913e-02	9.843434445094624563e-02	-9.843434445094624563e-02	-9.829607509993570913e-02	7.843735264474259450e-03	1.099010840977353992e-02
8.680180180180180338e-02	-1.086738684176669079e-02	-7.718210957198341944e-03	9.834202101296420084e-02	9.847695080815038748e-02	-9.847695080815038748e-02	-9.834202101296420084e-02	7.718210957198341944e-03	1.086738684176669079e-02
8.700700700700700341e-02	-1.074465861624369044e-02	-7.592681899449543921e-03	9.838748137670424998e-02	9.851909299155799105e-02	-9.851909299155799105e-02	-9.838748137670424998e-02	7.592681899449543921e-03	1.074465861624369044e-02
8.721221221221221731e-02	-1.062192380997346516e-02	-7.467148169318801008e-03	9.843245149530817362e-02	9.856076680185531236e-02	-9.856076680185531236e-02	-9.843245149530817362e-02	7.467148169318801008e-03	1.062192380997346516e-02
8.741741741741741734e-02	-1.049918249967640542e-02	-7.341609844858758283e-03	9.847692660009615961e-02	9.860196797901077392e-02	-9.860196797901077392e-02	-9.847692660009615961e-02	7.341609844858758283e-03	1.049918249967640542e-02
8.762262262262261736e-02	-1.037643476202104037e-02	-7.216067004083489243e-03	9.852090184798868722e-02	9.864269220106108849e-02	-9.864269220106108849e-02	-9.852090184798868722e-02	7.216067004083489243e-03	1.037643476202104037e-02
8.782782782782783126e-02	-1.025368067362688457e-02	-7.090519724972705121e-03	9.856437231987222325e-02	9.868293508281056337e-02	-9.868293508281056337e-02	-9.856437231987222325e-02	7.090519724972705121e-03	1.025368067362688457e-02
8.803303303303303129e-02	-1.013092031106507460e-02	-6.964968085427326872e-03	9.860733301892714298e-02	9.872269217457706192e-02	-9.872269217457706192e-02	-9.860733301892714298e-02	6.964968085427326872e-03	1.013092031106507460e-02
8.823823823823823131e-02	-1.000815375085844193e-02	-6.839412163474689957e-03	9.864977886890639869e-02	9.876195896084323522e-02	-9.876195896084323522e-02	-9.864977886890639869e-02	6.839412163474689957e-03	1.000815375085844193e-02
8.844344344344344522e-02	-9.885381069482342131e-03	-6.713852036865666090e-03	9.869170471237216635e-02	9.880073085889629070e-02	-9.880073085889629070e-02	-9.869170471237216635e-02	6.713852036865666090e-03	9.885381069482342131e-03
8.864864864864864524e-02	-9.762602343364403315e-03	-6.588287783477045356e-03	9.873310530886271474e-02	9.883900321742915274e-02	-9.883900321742915274e-02	-9.873310530886271474e-02	6.588287783477045356e-03	9.762602343364403315e-03
8.885385385385385915e-02	-9.639817648887950494e-03	-6.462719481113732636e-03	9.877397533303951260e-02	9.887677131510108630e-02	-9.887677131510108630e-02	-9.877397533303951260e-02	6.462719481113732636e-03	9.639817648887950494e-03
8.905905905905905917e-02	-9.517027062388553477e-03	-6.337147207545661652e-03	9.881430937271623582e-02	9.891403035906196073e-02	-9.891403035906196073e-02	-9.881430937271623582e-02	6.337147207545661652e-03	9.517027062388553477e-03
8.926426426426425920e-02	-9.394230660157293356e-03	-6.211571040511482122e-03	9.885410192694292497e-02	9.895077548343975127e-02	-9.895077548343975127e-02	-9.885410192694292497e-02	6.211571040511482122e-03	9.394230660157293356e-03
8.946946946946947310e-02	-9.271428518440717401e-03	-6.085991057717645564e-03	9.889334740392319301e-02	9.898700174776048355e-02	-9.898700174776048355e-02	-9.889334740392319301e-02	6.085991057717645564e-03	9.271428518440717401e-03
8.967467467467467312e-02	-9.148620713441602340e-03	-5.960407336839144282e-03	9.893204011888151461e-02	9.902270413539038252e-02	-9.902270413539038252e-02	-9.893204011888151461e-02	5.960407336839144282e-03	9.148620713441602340e-03
8.987987987987987315e-02	-9.025807321319313445e-03	-5.834819955522374535e-03	9.897017429195588412e-02	9.905787755184741750e-02	-9.905787755184741750e-02	-9.897017429195588412e-02	5.834819955522374535e-03	9.025807321319313445e-03
9.008508508508508705e-02	-8.902988418189707390e-03	-5.709228991381909077e-03	9.900774404593418176e-02	9.909251682313183207e-02	-9.909251682313183207e-02	-9.900774404593418176e-02	5.709228991381909077e-03	8.902988418189707390e-03
9.029029029029028708e-02	-8.780164080128350160e-03	-5.583634522004336971e-03	9.904474340396129950e-02	9.912661669398269149e-02	-9.912661669398269149e-02	-9.904474340396129950e-02	5.583634522004336971e-03	8.780164080128350160e-03
9.049549549549550098e-02	-8.657334383167609657e-03	-5.458036624947329440e-03	9.908116628717104912e-02	9.916017182609088154e-02	-9.916017182609088154e-02	-9.908116628717104912e-02	5.458036624947329440e-03	8.657334383167609657e-03
9.070070070070070101e-02	-8.534499403299262987e-03	-5.332435377740000690e-03	9.911700651224454595e-02	9.919317679626075968e-02	-9.919317679626075968e-02	-9.911700651224454595e-02	5.332435377740000690e-03	8.534499403299262987e-03
9.090590590590590103e-02	-8.411659216474789633e-03	-5.206830857886248116e-03	9.915225778889345809e-02	9.922562609451922311e-02	-9.922562609451922311e-02	-9.915225778889345809e-02	5.206830857886248116e-03	8.411659216474789633e-03
9.111111111111111494e-02	-8.288813898606089622e-03	-5.081223142861386079e-03	9.918691371726416628e-02	9.925751412216973768e-02	-9.925751412216973768e-02	-9.918691371726416628e-02	5.081223142861386079e-03	8.288813898606089622e-03
9.131631631631631496e-02	-8.165963525565735071e-03	-4.955612310115815704e-03	9.922096778526623417e-02	9.928883518979395029e-02	-9.928883518979395029e-02	-9.922096778526623417e-02	4.955612310115815704e-03	8.165963525565735071e-03
9.152152152152151499e-02	-8.043108173187726515e-03	-4.829998437074047371e-03	9.925441336580119456e-02	9.931958351518871408e-02	-9.931958351518871408e-02	-9.925441336580119456e-02	4.829998437074047371e-03	8.043108173187726515e-03
9.172672672672672889e-02	-7.920247917267262197e-03	-4.704381601135623585e-03	9.928724371392588788e-02	9.934975322124850461e-02	-9.934975322124850461e-02	-9.928724371392588788e-02	4.704381601135623585e-03	7.920247917267262197e-03
9.193193193193192891e-02	-7.797382833564263892e-03	-4.578761879677637793e-03	9.931945196390581931e-02	9.937933833378238824e-02	-9.937933833378238824e-02	-9.931945196390581931e-02	4.578761879677637793e-03	7.797382833564263892e-03
9.213713713713712894e-02	-7.674512997799820720e-03	-4.453139350052040361e-03	9.935103112618393073e-02	9.940833277927009493e-02	-9.940833277927009493e-02	-9.935103112618393073e-02	4.453139350052040361e-03	7.674512997799820720e-03
9.234234234234234284e-02	-7.551638485659330734e-03	-4.327514089588820057e-03	9.938197408424681578e-02	9.943673038253378338e-02	-9.943673038253378338e-02	-9.938197408424681578e-02	4.327514089588820057e-03	7.551638485659330734e-03
9.254754754754754287e-02	-7.428759372792710820e-03	-4.201886175595417709e-03	9.941227359139075126e-02	9.946452486438270291e-02	-9.946452486438270291e-02	-9.941227359139075126e-02	4.201886175595417709e-03	7.428759372792710820e-03
9.275275275275275677e-02	-7.305875734814915382e-03	-4.076255685357349848e-03	9.944192226738003682e-02	9.949170983912923594e-02	-9.949170983912923594e-02	-9.944192226738003682e-02	4.076255685357349848e-03	7.305875734814915382e-03
9.295795795795795680e-02	-7.182987647306193074e-03	-3.950622696140857620e-03	9.947091259499596383e-02	9.951827881207246651e-02	-9.951827881207246651e-02	-9.947091259499596383e-02	3.950622696140857620e-03	7.182987647306193074e-03
9.316316316316315682e-02	-7.060095185812177015e-03	-3.824987285190296470e-03	9.949923691646346546e-02	9.954422517688744920e-02	-9.954422517688744920e-02	-9.949923691646346546e-02	3.824987285190296470e-03	7.060095185812177015e-03
9.336836836836837072e-02	-6.937198425847349026e-03	-3.699349529730997128e-03	9.952688742978127445e-02	9.956954221293652652e-02	-9.956954221293652652e-02	-9.952688742978127445e-02	3.699349529730997128e-03	6.937198425847349026e-03
9.357357357357357075e-02	-6.814297442891474772e-03	-3.573709506969141581e-03	9.955385618488381272e-02	9.959422308249721301e-02	-9.959422308249721301e-02	-9.955385618488381272e-02	3.573709506969141581e-03	6.814297442891474772e-03
9.377877877877877077e-02	-6.691392312392824282e-03	-3.448067294092047128e-03	9.958013507972029998e-02	9.961826082790325998e-02	-9.961826082790325998e-02	-9.958013507972029998e-02	3.448067294092047128e-03	6.691392312392824282e-03
9.398398398398398468e-02	-6.568483109767646322e-03	-3.322422968270789291e-03	9.960571585616753709e-02	9.964164836859572272e-02	-9.964164836859572272e-02	-9.960571585616753709e-02	3.322422968270789291e-03	6.568483109767646322e-03
9.418918918918918470e-02	-6.445569910402227515e-03	-3.196776606657760183e-03	9.963059009580972625e-02	9.966437849808022775e-02	-9.966437849808022775e-02	-9.963059009580972625e-02	3.196776606657760183e-03	6.445569910402227515e-03
9.439439439439439861e-02	-6.322652789651732677e-03	-3.071128286389662211e-03	9.965474921558342691e-02	9.968644388078756746e-02	-9.968644388078756746e-02	-9.965474921558342691e-02	3.071128286389662211e-03	6.322652789651732677e-03
9.459959959959959863e-02	-6.199731822840849269e-03	-2.945478084586861459e-03	9.967818446323431503e-02	9.970783704883240395e-02	-9.970783704883240395e-02	-9.967818446323431503e-02	2.945478084586861459e-03	6.199731822840849269e-03
9.480480480480479866e-02	-6.076807085267210869e-03	-2.819826078354207340e-03	9.970088691265915903e-02	9.972855039866768134e-02	-9.972855039866768134e-02	-9.970088691265915903e-02	2.819826078354207340e-03	6.076807085267210869e-03
9.501001001001001256e-02	-5.953878652197687471e-03	-2.694172344783424353e-03	9.972284745904634595e-02	9.974857618762977829e-02	-9.974857618762977829e-02	-9.972284745904634595e-02	2.694172344783424353e-03	5.953878652197687471e-03
9.521521521521521259e-02	-5.830946598871726561e-03	-2.568516960950688668e-03	9.974405681385467570e-02	9.976790653036909928e-02	-9.976790653036909928e-02	-9.974405681385467570e-02	2.568516960950688668e-03	5.830946598871726561e-03
